LocalTime,Symbol,EventType,Side,FillSize,FillPrice,FillExchange,SymbolBought,SymbolSold,SymbolPosition,SymbolNotional,ExchangeBought,ExchangeSold,TotalBought,TotalSold,TotalBoughtNotional,TotalSoldNotional
13:53:27.000,LMA,TRADE,b,7112,6.96,NASDAQ,1752701,1752700,1,49499.52,2291642,2426887,3223831,3110411,23118968.750000004,22474040.919999994
13:54:24.000,LMA,TRADE,b,7112,4.05,NASDAQ,1759813,1752700,7113,28803.6,2298754,2426887,3230943,3110411,23147772.350000005,22474040.919999994
13:54:31.000,LMA,TRADE,t,7112,4.05,NASDAQ,1759813,1759812,1,28803.6,2298754,2433999,3230943,3117523,23147772.350000005,22502844.519999996
13:54:43.000,LMA,TRADE,t,14224,6.97,NYSE,1759813,1774036,-14223,99141.28,932189,697748,3230943,3131747,23147772.350000005,22601985.799999997
13:55:40.000,LMA,TRADE,t,7112,6.97,NYSE,1759813,1781148,-21335,49570.64,932189,704860,3230943,3138859,23147772.350000005,22651556.439999998
13:55:48.000,LMA,TRADE,b,14224,6.97,NASDAQ,1774037,1781148,-7111,99141.28,2312978,2433999,3245167,3138859,23246913.630000006,22651556.439999998
13:56:27.000,LMA,TRADE,t,7112,6.97,NASDAQ,1774037,1788260,-14223,49570.64,2312978,2441111,3245167,3145971,23246913.630000006,22701127.08
13:56:58.000,LMA,TRADE,b,7112,6.97,NASDAQ,1781149,1788260,-7111,49570.64,2320090,2441111,3252279,3145971,23296484.270000007,22701127.08
13:57:40.000,LMA,TRADE,t,7112,6.97,NASDAQ,1781149,1795372,-14223,49570.64,2320090,2448223,3252279,3153083,23296484.270000007,22750697.72
13:58:12.000,LMA,TRADE,b,7112,6.97,NASDAQ,1788261,1795372,-7111,49570.64,2327202,2448223,3259391,3153083,23346054.910000008,22750697.72
13:58:48.000,LMA,TRADE,b,7112,6.97,NASDAQ,1795373,1795372,1,49570.64,2334314,2448223,3266503,3153083,23395625.55000001,22750697.72
13:58:55.000,LMA,TRADE,t,14224,6.97,NYSE,1795373,1809596,-14223,99141.28,932189,719084,3266503,3167307,23395625.55000001,22849839.0
13:59:24.000,LMA,TRADE,t,7112,6.97,NYSE,1795373,1816708,-21335,49570.64,932189,726196,3266503,3174419,23395625.55000001,22899409.64
13:59:42.000,LMA,TRADE,t,56898,6.97,NASDAQ,1795373,1873606,-78233,396579.06,2334314,2505121,3266503,3231317,23395625.55000001,23295988.7
13:59:50.000,LMA,TRADE,b,7112,6.97,NASDAQ,1802485,1873606,-71121,49570.64,2341426,2505121,3273615,3231317,23445196.19000001,23295988.7
14:00:12.000,LMA,TRADE,t,7112,6.97,NYSE,1802485,1880718,-78233,49570.64,932189,733308,3273615,3238429,23445196.19000001,23345559.34
14:00:55.000,LMA,TRADE,t,7112,6.97,NYSE,1802485,1887830,-85345,49570.64,932189,740420,3273615,3245541,23445196.19000001,23395129.98
14:01:16.000,LMA,TRADE,b,7112,6.97,NASDAQ,1809597,1887830,-78233,49570.64,2348538,2505121,3280727,3245541,23494766.83000001,23395129.98
14:02:00.000,LMA,TRADE,b,7112,6.97,NASDAQ,1816709,1887830,-71121,49570.64,2355650,2505121,3287839,3245541,23544337.47000001,23395129.98
14:02:32.000,LMA,TRADE,t,56898,6.97,NYSE,1816709,1944728,-128019,396579.06,932189,797318,3287839,3302439,23544337.47000001,23791709.04
14:03:00.000,LMA,TRADE,b,14224,6.97,NASDAQ,1830933,1944728,-113795,99141.28,2369874,2505121,3302063,3302439,23643478.75000001,23791709.04
14:03:35.000,LMA,TRADE,b,42673,6.97,NASDAQ,1873606,1944728,-71122,297430.81,2412547,2505121,3344736,3302439,23940909.56000001,23791709.04
14:04:19.000,LMA,TRADE,t,7112,6.97,NASDAQ,1873606,1951840,-78234,49570.64,2412547,2512233,3344736,3309551,23940909.56000001,23841279.68
14:04:20.000,LMA,TRADE,t,7112,6.97,NASDAQ,1873606,1958952,-85346,49570.64,2412547,2519345,3344736,3316663,23940909.56000001,23890850.32
14:04:26.000,LMA,TRADE,b,7112,6.97,NASDAQ,1880718,1958952,-78234,49570.64,2419659,2519345,3351848,3316663,23990480.20000001,23890850.32
14:05:14.000,LMA,TRADE,b,7112,6.97,NASDAQ,1887830,1958952,-71122,49570.64,2426771,2519345,3358960,3316663,24040050.84000001,23890850.32
14:05:57.000,LMA,TRADE,b,14224,6.97,NASDAQ,1902054,1958952,-56898,99141.28,2440995,2519345,3373184,3316663,24139192.120000012,23890850.32
14:06:27.000,LMA,TRADE,b,42673,6.97,NASDAQ,1944727,1958952,-14225,297430.81,2483668,2519345,3415857,3316663,24436622.93000001,23890850.32
14:06:52.000,LMA,TRADE,b,7112,6.97,NASDAQ,1951839,1958952,-7113,49570.64,2490780,2519345,3422969,3316663,24486193.57000001,23890850.32
14:07:42.000,LMA,TRADE,b,7112,6.97,NASDAQ,1958951,1958952,-1,49570.64,2497892,2519345,3430081,3316663,24535764.210000012,23890850.32
14:08:28.000,LMA,TRADE,t,56898,6.97,NASDAQ,1958951,2015850,-56899,396579.06,2497892,2576243,3430081,3373561,24535764.210000012,24287429.38
14:08:29.000,LMA,TRADE,b,14224,6.97,NASDAQ,1973175,2015850,-42675,99141.28,2512116,2576243,3444305,3373561,24634905.490000013,24287429.38
14:09:07.000,LMA,TRADE,b,42673,6.97,NASDAQ,2015848,2015850,-2,297430.81,2554789,2576243,3486978,3373561,24932336.300000012,24287429.38
14:09:50.000,LMA,TRADE,t,7112,10.08,NASDAQ,2015848,2022962,-7114,71688.96,2554789,2583355,3486978,3380673,24932336.300000012,24359118.34
14:10:03.000,LMA,TRADE,b,7112,10.08,NASDAQ,2022960,2022962,-2,71688.96,2561901,2583355,3494090,3380673,25004025.260000013,24359118.34
14:10:09.000,BO,TRADE,t,14224,12.43,NASDAQ,526297,540513,-14216,176804.32,2561901,2597579,3494090,3394897,25004025.260000013,24535922.66
14:10:22.000,BO,TRADE,b,14224,12.43,NASDAQ,540521,540513,8,176804.32,2576125,2597579,3508314,3394897,25180829.580000013,24535922.66
14:10:26.000,LMA,TRADE,b,7112,9.36,NASDAQ,2030072,2022962,7110,66568.31999999999,2583237,2597579,3515426,3394897,25247397.900000013,24535922.66
14:10:57.000,LMA,TRADE,b,7112,9.36,NASDAQ,2037184,2022962,14222,66568.31999999999,2590349,2597579,3522538,3394897,25313966.220000014,24535922.66
14:11:23.000,LMA,TRADE,t,7112,9.36,NASDAQ,2037184,2030074,7110,66568.31999999999,2590349,2604691,3522538,3402009,25313966.220000014,24602490.98
14:11:27.000,LMA,TRADE,t,7112,9.36,NASDAQ,2037184,2037186,-2,66568.31999999999,2590349,2611803,3522538,3409121,25313966.220000014,24669059.3
14:12:27.000,BO,TRADE,t,7112,12.41,NYSE,540521,547625,-7104,88259.92,932189,804430,3522538,3416233,25313966.220000014,24757319.220000003
14:13:10.000,BO,TRADE,t,7112,12.41,NYSE,540521,554737,-14216,88259.92,932189,811542,3522538,3423345,25313966.220000014,24845579.140000004
14:13:40.000,BO,TRADE,t,7112,12.41,NASDAQ,540521,561849,-21328,88259.92,2590349,2618915,3522538,3430457,25313966.220000014,24933839.060000006
14:14:38.000,BO,TRADE,b,7112,12.41,NASDAQ,547633,561849,-14216,88259.92,2597461,2618915,3529650,3430457,25402226.140000015,24933839.060000006
14:15:27.000,BO,TRADE,b,7112,12.41,NASDAQ,554745,561849,-7104,88259.92,2604573,2618915,3536762,3430457,25490486.060000017,24933839.060000006
14:15:47.000,BO,TRADE,b,7112,12.41,NASDAQ,561857,561849,8,88259.92,2611685,2618915,3543874,3430457,25578745.98000002,24933839.060000006
14:16:08.000,LMA,TRADE,t,7112,8.00,NYSE,2037184,2044298,-7114,56896.0,932189,818654,3543874,3437569,25578745.98000002,24990735.060000006
14:16:41.000,LMA,TRADE,t,7112,8.00,NYSE,2037184,2051410,-14226,56896.0,932189,825766,3543874,3444681,25578745.98000002,25047631.060000006
14:17:32.000,LMA,TRADE,b,7112,8.00,NASDAQ,2044296,2051410,-7114,56896.0,2618797,2618915,3550986,3444681,25635641.98000002,25047631.060000006
14:18:04.000,LMA,TRADE,b,7112,8.00,NASDAQ,2051408,2051410,-2,56896.0,2625909,2618915,3558098,3444681,25692537.98000002,25047631.060000006
14:18:09.000,LMA,TRADE,t,7112,8.92,NASDAQ,2051408,2058522,-7114,63439.04,2625909,2626027,3558098,3451793,25692537.98000002,25111070.100000005
14:18:12.000,LMA,TRADE,b,7112,8.92,NASDAQ,2058520,2058522,-2,63439.04,2633021,2626027,3565210,3451793,25755977.02000002,25111070.100000005
14:18:47.000,I,TRADE,b,7112,2.12,NASDAQ,7112,0,7112,15077.44,2640133,2626027,3572322,3451793,25771054.46000002,25111070.100000005
14:19:35.000,I,TRADE,t,7112,2.12,NASDAQ,7112,7112,0,15077.44,2640133,2633139,3572322,3458905,25771054.46000002,25126147.540000007
14:20:26.000,LMA,TRADE,b,7112,8.90,NYSE,2065632,2058522,7110,63296.8,939301,825766,3579434,3458905,25834351.26000002,25126147.540000007
14:21:04.000,LMA,TRADE,b,7112,8.90,NYSE,2072744,2058522,14222,63296.8,946413,825766,3586546,3458905,25897648.06000002,25126147.540000007
14:21:23.000,LMA,TRADE,t,7112,8.90,NASDAQ,2072744,2065634,7110,63296.8,2640133,2640251,3586546,3466017,25897648.06000002,25189444.340000007
14:21:24.000,LMA,TRADE,b,711,8.90,NYSE,2073455,2065634,7821,6327.900000000001,947124,825766,3587257,3466017,25903975.96000002,25189444.340000007
14:22:17.000,LMA,TRADE,b,7112,8.90,NYSE,2080567,2065634,14933,63296.8,954236,825766,3594369,3466017,25967272.76000002,25189444.340000007
14:22:28.000,LMA,TRADE,t,7112,8.90,NASDAQ,2080567,2072746,7821,63296.8,2640133,2647363,3594369,3473129,25967272.76000002,25252741.140000008
14:22:43.000,LMA,TRADE,b,14224,8.90,NYSE,2094791,2072746,22045,126593.6,968460,825766,3608593,3473129,26093866.36000002,25252741.140000008
14:23:16.000,LMA,TRADE,b,14224,8.90,NASDAQ,2109015,2072746,36269,126593.6,2654357,2647363,3622817,3473129,26220459.960000023,25252741.140000008
14:24:13.000,LMA,TRADE,t,14224,8.90,NASDAQ,2109015,2086970,22045,126593.6,2654357,2661587,3622817,3487353,26220459.960000023,25379334.74000001
14:25:10.000,LMA,TRADE,t,7823,8.90,NASDAQ,2109015,2094793,14222,69624.7,2654357,2669410,3622817,3495176,26220459.960000023,25448959.44000001
14:26:10.000,LMA,TRADE,t,14224,8.90,NASDAQ,2109015,2109017,-2,126593.6,2654357,2683634,3622817,3509400,26220459.960000023,25575553.04000001
14:26:47.000,S,TRADE,b,28449,4.17,NYSE,298708,270259,28449,118632.33,996909,825766,3651266,3509400,26339092.29000002,25575553.04000001
14:27:25.000,S,TRADE,t,28449,4.17,NASDAQ,298708,298708,0,118632.33,2654357,2712083,3651266,3537849,26339092.29000002,25694185.37000001
14:28:14.000,LMA,TRADE,t,7112,10.05,NYSE,2109015,2116129,-7114,71475.6,996909,832878,3651266,3544961,26339092.29000002,25765660.97000001
14:28:33.000,LMA,TRADE,t,7112,10.05,NYSE,2109015,2123241,-14226,71475.6,996909,839990,3651266,3552073,26339092.29000002,25837136.57000001
14:29:08.000,LMA,TRADE,t,7112,10.05,NASDAQ,2109015,2130353,-21338,71475.6,2654357,2719195,3651266,3559185,26339092.29000002,25908612.170000013
14:29:21.000,LMA,TRADE,b,3982,10.04,NASDAQ,2112997,2130353,-17356,39979.28,2658339,2719195,3655248,3559185,26379071.570000023,25908612.170000013
14:30:07.000,LMA,TRADE,b,7112,10.04,NASDAQ,2120109,2130353,-10244,71404.48,2665451,2719195,3662360,3559185,26450476.050000023,25908612.170000013
14:30:34.000,LMA,TRADE,b,3129,10.04,NASDAQ,2123238,2130353,-7115,31415.159999999996,2668580,2719195,3665489,3559185,26481891.210000023,25908612.170000013
14:31:13.000,LMA,TRADE,b,3982,10.04,NASDAQ,2127220,2130353,-3133,39979.28,2672562,2719195,3669471,3559185,26521870.490000024,25908612.170000013
14:31:43.000,LMA,TRADE,b,3129,10.05,NYSE,2130349,2130353,-4,31446.45,1000038,839990,3672600,3559185,26553316.940000024,25908612.170000013
14:32:33.000,LMA,TRADE,b,7112,4.45,NASDAQ,2137461,2130353,7108,31648.4,2679674,2719195,3679712,3559185,26584965.340000022,25908612.170000013
14:32:45.000,LMA,TRADE,t,7112,4.46,NASDAQ,2137461,2137465,-4,31719.52,2679674,2726307,3679712,3566297,26584965.340000022,25940331.690000013
14:33:24.000,LMA,TRADE,b,7112,4.45,NASDAQ,2144573,2137465,7108,31648.4,2686786,2726307,3686824,3566297,26616613.74000002,25940331.690000013
14:33:44.000,LMA,TRADE,t,7112,4.46,NASDAQ,2144573,2144577,-4,31719.52,2686786,2733419,3686824,3573409,26616613.74000002,25972051.210000012
14:34:14.000,LMA,TRADE,b,7112,4.45,NASDAQ,2151685,2144577,7108,31648.4,2693898,2733419,3693936,3573409,26648262.14000002,25972051.210000012
14:34:20.000,LMA,TRADE,t,7112,4.46,NASDAQ,2151685,2151689,-4,31719.52,2693898,2740531,3693936,3580521,26648262.14000002,26003770.73000001
14:34:53.000,LMA,TRADE,b,7112,4.45,NASDAQ,2158797,2151689,7108,31648.4,2701010,2740531,3701048,3580521,26679910.540000018,26003770.73000001
14:35:06.000,LMA,TRADE,t,7112,4.46,NASDAQ,2158797,2158801,-4,31719.52,2701010,2747643,3701048,3587633,26679910.540000018,26035490.25000001
14:35:48.000,LMA,TRADE,t,7112,4.78,NYSE,2158797,2165913,-7116,33995.36,1000038,847102,3701048,3594745,26679910.540000018,26069485.61000001
14:36:20.000,LMA,TRADE,b,7112,4.78,NASDAQ,2165909,2165913,-4,33995.36,2708122,2747643,3708160,3594745,26713905.900000017,26069485.61000001
14:36:34.000,LMA,TRADE,b,7112,10.75,NASDAQ,2173021,2165913,7108,76454.0,2715234,2747643,3715272,3594745,26790359.900000017,26069485.61000001
14:37:11.000,LMA,TRADE,t,7112,10.75,NASDAQ,2173021,2173025,-4,76454.0,2715234,2754755,3715272,3601857,26790359.900000017,26145939.61000001
14:37:45.000,LMA,TRADE,b,7112,7.05,NASDAQ,2180133,2173025,7108,50139.6,2722346,2754755,3722384,3601857,26840499.50000002,26145939.61000001
14:38:18.000,LMA,TRADE,b,14224,7.05,NASDAQ,2194357,2173025,21332,100279.2,2736570,2754755,3736608,3601857,26940778.700000018,26145939.61000001
14:38:54.000,LMA,TRADE,t,7112,7.06,NASDAQ,2194357,2180137,14220,50210.719999999994,2736570,2761867,3736608,3608969,26940778.700000018,26196150.33000001
14:39:15.000,LMA,TRADE,t,13513,7.06,NASDAQ,2194357,2193650,707,95401.78,2736570,2775380,3736608,3622482,26940778.700000018,26291552.11000001
14:39:16.000,LMA,TRADE,t,711,7.06,NASDAQ,2194357,2194361,-4,5019.66,2736570,2776091,3736608,3623193,26940778.700000018,26296571.77000001
14:40:11.000,LMA,TRADE,b,7112,10.75,NASDAQ,2201469,2194361,7108,76454.0,2743682,2776091,3743720,3623193,27017232.700000018,26296571.77000001
14:40:58.000,LMA,TRADE,t,7112,10.75,NASDAQ,2201469,2201473,-4,76454.0,2743682,2783203,3743720,3630305,27017232.700000018,26373025.77000001
14:41:44.000,LMA,TRADE,b,21336,10.75,NASDAQ,2222805,2201473,21332,229362.0,2765018,2783203,3765056,3630305,27246594.700000018,26373025.77000001
14:41:50.000,LMA,TRADE,t,21336,10.75,NASDAQ,2222805,2222809,-4,229362.0,2765018,2804539,3765056,3651641,27246594.700000018,26602387.77000001
14:42:35.000,V,TRADE,b,14224,10.45,NASDAQ,14224,0,14224,148640.8,2779242,2804539,3779280,3651641,27395235.50000002,26602387.77000001
14:42:37.000,V,TRADE,b,14224,10.45,NYSE,28448,0,28448,148640.8,1014262,847102,3793504,3651641,27543876.30000002,26602387.77000001
14:42:47.000,V,TRADE,t,14224,10.45,NASDAQ,28448,14224,14224,148640.8,2779242,2818763,3793504,3665865,27543876.30000002,26751028.57000001
14:43:29.000,V,TRADE,t,14224,10.45,NASDAQ,28448,28448,0,148640.8,2779242,2832987,3793504,3680089,27543876.30000002,26899669.370000012
14:43:46.000,V,TRADE,b,14224,10.44,NASDAQ,42672,28448,14224,148498.56,2793466,2832987,3807728,3680089,27692374.860000018,26899669.370000012
14:44:23.000,V,TRADE,t,14224,10.45,NASDAQ,42672,42672,0,148640.8,2793466,2847211,3807728,3694313,27692374.860000018,27048310.170000013
14:44:25.000,LMA,TRADE,t,14224,1.04,NYSE,2222805,2237033,-14228,14792.960000000001,1014262,861326,3807728,3708537,27692374.860000018,27063103.130000014
14:44:41.000,LMA,TRADE,t,14224,1.04,NYSE,2222805,2251257,-28452,14792.960000000001,1014262,875550,3807728,3722761,27692374.860000018,27077896.090000015
14:44:46.000,LMA,TRADE,b,7112,1.04,NASDAQ,2229917,2251257,-21340,7396.4800000000005,2800578,2847211,3814840,3722761,27699771.34000002,27077896.090000015
14:45:25.000,LMA,TRADE,b,7112,1.04,NASDAQ,2237029,2251257,-14228,7396.4800000000005,2807690,2847211,3821952,3722761,27707167.82000002,27077896.090000015
14:45:43.000,LMA,TRADE,t,28449,1.04,NYSE,2237029,2279706,-42677,29586.960000000003,1014262,903999,3821952,3751210,27707167.82000002,27107483.050000016
14:46:19.000,LMA,TRADE,t,35561,1.04,NASDAQ,2237029,2315267,-78238,36983.44,2807690,2882772,3821952,3786771,27707167.82000002,27144466.490000017
14:47:14.000,LMA,TRADE,t,78235,1.04,NASDAQ,2237029,2393502,-156473,81364.40000000001,2807690,2961007,3821952,3865006,27707167.82000002,27225830.890000015
14:48:03.000,LMA,TRADE,b,7112,1.04,NASDAQ,2244141,2393502,-149361,7396.4800000000005,2814802,2961007,3829064,3865006,27714564.30000002,27225830.890000015
14:48:48.000,LMA,TRADE,b,7112,1.04,NASDAQ,2251253,2393502,-142249,7396.4800000000005,2821914,2961007,3836176,3865006,27721960.78000002,27225830.890000015
14:48:53.000,LMA,TRADE,b,7112,1.04,NASDAQ,2258365,2393502,-135137,7396.4800000000005,2829026,2961007,3843288,3865006,27729357.26000002,27225830.890000015
14:49:53.000,LMA,TRADE,b,21336,1.04,NASDAQ,2279701,2393502,-113801,22189.440000000002,2850362,2961007,3864624,3865006,27751546.70000002,27225830.890000015
14:50:13.000,LMA,TRADE,b,7112,1.04,NASDAQ,2286813,2393502,-106689,7396.4800000000005,2857474,2961007,3871736,3865006,27758943.180000022,27225830.890000015
14:50:26.000,LMA,TRADE,b,28449,1.04,NASDAQ,2315262,2393502,-78240,29586.960000000003,2885923,2961007,3900185,3865006,27788530.140000023,27225830.890000015
14:51:06.000,LMA,TRADE,t,4765,1.04,NASDAQ,2315262,2398267,-83005,4955.6,2885923,2965772,3900185,3869771,27788530.140000023,27230786.490000017
14:51:24.000,LMA,TRADE,t,16571,1.04,NASDAQ,2315262,2414838,-99576,17233.84,2885923,2982343,3900185,3886342,27788530.140000023,27248020.330000017
14:51:28.000,LMA,TRADE,b,7112,1.04,NASDAQ,2322374,2414838,-92464,7396.4800000000005,2893035,2982343,3907297,3886342,27795926.620000023,27248020.330000017
14:52:20.000,LMA,TRADE,b,7112,1.04,NASDAQ,2329486,2414838,-85352,7396.4800000000005,2900147,2982343,3914409,3886342,27803323.100000024,27248020.330000017
14:52:26.000,LMA,TRADE,b,7112,1.04,NASDAQ,2336598,2414838,-78240,7396.4800000000005,2907259,2982343,3921521,3886342,27810719.580000024,27248020.330000017
14:52:32.000,LMA,TRADE,b,7112,1.04,NASDAQ,2343710,2414838,-71128,7396.4800000000005,2914371,2982343,3928633,3886342,27818116.060000025,27248020.330000017
14:53:20.000,LMA,TRADE,b,7112,1.04,NASDAQ,2350822,2414838,-64016,7396.4800000000005,2921483,2982343,3935745,3886342,27825512.540000025,27248020.330000017
14:53:21.000,LMA,TRADE,b,7112,1.04,NASDAQ,2357934,2414838,-56904,7396.4800000000005,2928595,2982343,3942857,3886342,27832909.020000026,27248020.330000017
14:53:38.000,LMA,TRADE,b,14224,1.04,NASDAQ,2372158,2414838,-42680,14792.960000000001,2942819,2982343,3957081,3886342,27847701.980000027,27248020.330000017
14:53:49.000,LMA,TRADE,b,42673,1.04,NASDAQ,2414831,2414838,-7,44379.92,2985492,2982343,3999754,3886342,27892081.90000003,27248020.330000017
14:54:02.000,LMA,TRADE,t,49786,1.04,NYSE,2414831,2464624,-49793,51777.44,1014262,953785,3999754,3936128,27892081.90000003,27299797.77000002
14:54:40.000,LMA,TRADE,t,14224,1.04,NYSE,2414831,2478848,-64017,14792.960000000001,1014262,968009,3999754,3950352,27892081.90000003,27314590.73000002
14:55:34.000,LMA,TRADE,t,355,1.04,NYSE,2414831,2479203,-64372,369.2,1014262,968364,3999754,3950707,27892081.90000003,27314959.93000002
14:55:59.000,LMA,TRADE,t,6756,1.04,NYSE,2414831,2485959,-71128,7026.240000000001,1014262,975120,3999754,3957463,27892081.90000003,27321986.170000017
14:56:36.000,LMA,TRADE,t,28449,1.04,NYSE,2414831,2514408,-99577,29586.960000000003,1014262,1003569,3999754,3985912,27892081.90000003,27351573.130000018
14:57:35.000,LMA,TRADE,t,35561,1.04,NASDAQ,2414831,2549969,-135138,36983.44,2985492,3017904,3999754,4021473,27892081.90000003,27388556.57000002
14:57:44.000,LMA,TRADE,b,7112,1.04,NASDAQ,2421943,2549969,-128026,7396.4800000000005,2992604,3017904,4006866,4021473,27899478.38000003,27388556.57000002
14:57:49.000,LMA,TRADE,b,14224,1.04,NASDAQ,2436167,2549969,-113802,14792.960000000001,3006828,3017904,4021090,4021473,27914271.34000003,27388556.57000002
14:58:03.000,LMA,TRADE,b,35561,1.04,NASDAQ,2471728,2549969,-78241,36983.44,3042389,3017904,4056651,4021473,27951254.78000003,27388556.57000002
14:59:00.000,LMA,TRADE,t,14224,1.04,NASDAQ,2471728,2564193,-92465,14792.960000000001,3042389,3032128,4056651,4035697,27951254.78000003,27403349.53000002
14:59:01.000,LMA,TRADE,t,64010,1.04,NASDAQ,2471728,2628203,-156475,66570.40000000001,3042389,3096138,4056651,4099707,27951254.78000003,27469919.93000002
14:59:09.000,LMA,TRADE,b,7112,1.04,NASDAQ,2478840,2628203,-149363,7396.4800000000005,3049501,3096138,4063763,4099707,27958651.26000003,27469919.93000002
14:59:25.000,LMA,TRADE,b,7112,1.04,NASDAQ,2485952,2628203,-142251,7396.4800000000005,3056613,3096138,4070875,4099707,27966047.740000032,27469919.93000002
15:00:15.000,LMA,TRADE,b,7112,1.04,NASDAQ,2493064,2628203,-135139,7396.4800000000005,3063725,3096138,4077987,4099707,27973444.220000032,27469919.93000002
15:00:17.000,LMA,TRADE,b,21336,1.04,NASDAQ,2514400,2628203,-113803,22189.440000000002,3085061,3096138,4099323,4099707,27995633.660000034,27469919.93000002
15:00:18.000,LMA,TRADE,b,7112,1.04,NASDAQ,2521512,2628203,-106691,7396.4800000000005,3092173,3096138,4106435,4099707,28003030.140000034,27469919.93000002
15:01:18.000,LMA,TRADE,b,28449,1.04,NASDAQ,2549961,2628203,-78242,29586.960000000003,3120622,3096138,4134884,4099707,28032617.100000035,27469919.93000002
15:01:49.000,LMA,TRADE,b,7112,1.04,NASDAQ,2557073,2628203,-71130,7396.4800000000005,3127734,3096138,4141996,4099707,28040013.580000035,27469919.93000002
15:02:11.000,LMA,TRADE,b,7112,1.04,NASDAQ,2564185,2628203,-64018,7396.4800000000005,3134846,3096138,4149108,4099707,28047410.060000036,27469919.93000002
15:02:57.000,LMA,TRADE,b,7112,1.04,NASDAQ,2571297,2628203,-56906,7396.4800000000005,3141958,3096138,4156220,4099707,28054806.540000036,27469919.93000002
15:03:51.000,LMA,TRADE,b,7112,1.04,NASDAQ,2578409,2628203,-49794,7396.4800000000005,3149070,3096138,4163332,4099707,28062203.020000037,27469919.93000002
15:03:53.000,LMA,TRADE,b,49786,1.04,NASDAQ,2628195,2628203,-8,51777.44,3198856,3096138,4213118,4099707,28113980.46000004,27469919.93000002
15:03:55.000,LMA,TRADE,t,14224,1.05,NYSE,2628195,2642427,-14232,14935.2,1014262,1017793,4213118,4113931,28113980.46000004,27484855.130000018
15:04:50.000,LMA,TRADE,t,7112,1.04,NYSE,2628195,2649539,-21344,7396.4800000000005,1014262,1024905,4213118,4121043,28113980.46000004,27492251.610000018
15:05:25.000,LMA,TRADE,t,7112,1.04,NYSE,2628195,2656651,-28456,7396.4800000000005,1014262,1032017,4213118,4128155,28113980.46000004,27499648.09000002
15:06:13.000,LMA,TRADE,t,7112,1.04,NYSE,2628195,2663763,-35568,7396.4800000000005,1014262,1039129,4213118,4135267,28113980.46000004,27507044.57000002
15:06:58.000,LMA,TRADE,t,7112,1.04,NYSE,2628195,2670875,-42680,7396.4800000000005,1014262,1046241,4213118,4142379,28113980.46000004,27514441.05000002
15:07:09.000,LMA,TRADE,t,7112,1.05,NASDAQ,2628195,2677987,-49792,7467.6,3198856,3103250,4213118,4149491,28113980.46000004,27521908.65000002
15:07:17.000,LMA,TRADE,t,7112,1.04,NYSE,2628195,2685099,-56904,7396.4800000000005,1014262,1053353,4213118,4156603,28113980.46000004,27529305.13000002
15:08:04.000,LMA,TRADE,t,7112,1.04,NYSE,2628195,2692211,-64016,7396.4800000000005,1014262,1060465,4213118,4163715,28113980.46000004,27536701.61000002
15:08:31.000,LMA,TRADE,t,28449,1.04,NYSE,2628195,2720660,-92465,29586.960000000003,1014262,1088914,4213118,4192164,28113980.46000004,27566288.570000023
15:09:13.000,LMA,TRADE,t,14224,1.04,NYSE,2628195,2734884,-106689,14792.960000000001,1014262,1103138,4213118,4206388,28113980.46000004,27581081.530000024
15:09:32.000,LMA,TRADE,t,7112,1.05,NYSE,2628195,2741996,-113801,7467.6,1014262,1110250,4213118,4213500,28113980.46000004,27588549.130000025
15:09:57.000,LMA,TRADE,t,7112,1.05,NYSE,2628195,2749108,-120913,7467.6,1014262,1117362,4213118,4220612,28113980.46000004,27596016.730000027
15:10:11.000,LMA,TRADE,t,7112,1.04,NYSE,2628195,2756220,-128025,7396.4800000000005,1014262,1124474,4213118,4227724,28113980.46000004,27603413.210000027
15:10:21.000,LMA,TRADE,t,14224,1.05,NYSE,2628195,2770444,-142249,14935.2,1014262,1138698,4213118,4241948,28113980.46000004,27618348.410000026
15:10:55.000,LMA,TRADE,t,35561,1.04,NYSE,2628195,2806005,-177810,36983.44,1014262,1174259,4213118,4277509,28113980.46000004,27655331.850000028
15:11:02.000,LMA,TRADE,t,14224,1.05,NYSE,2628195,2820229,-192034,14935.2,1014262,1188483,4213118,4291733,28113980.46000004,27670267.050000027
15:11:42.000,LMA,TRADE,t,14224,1.05,NYSE,2628195,2834453,-206258,14935.2,1014262,1202707,4213118,4305957,28113980.46000004,27685202.250000026
15:12:10.000,LMA,TRADE,t,7112,1.04,NYSE,2628195,2841565,-213370,7396.4800000000005,1014262,1209819,4213118,4313069,28113980.46000004,27692598.730000027
15:12:52.000,LMA,TRADE,t,7112,1.05,NYSE,2628195,2848677,-220482,7467.6,1014262,1216931,4213118,4320181,28113980.46000004,27700066.330000028
15:13:23.000,LMA,TRADE,t,14224,1.05,NYSE,2628195,2862901,-234706,14935.2,1014262,1231155,4213118,4334405,28113980.46000004,27715001.530000027
15:13:29.000,LMA,TRADE,t,14224,1.05,NYSE,2628195,2877125,-248930,14935.2,1014262,1245379,4213118,4348629,28113980.46000004,27729936.730000027
15:13:59.000,LMA,TRADE,t,14224,1.04,NYSE,2628195,2891349,-263154,14792.960000000001,1014262,1259603,4213118,4362853,28113980.46000004,27744729.690000027
15:14:19.000,LMA,TRADE,t,7112,1.04,NYSE,2628195,2898461,-270266,7396.4800000000005,1014262,1266715,4213118,4369965,28113980.46000004,27752126.170000028
